"sample","when","hour","decimalDate","stringDate","T_10ft","T_140ft","T_soil","hum_10ft","hum_140ft","precip","pressure","order"
2,2017-09-26 00:45:00,17.75,268.74,"Mon Sep 25 2017",16.29,17.58,15.81,51.32,30.03,0,864,1511
2,2017-09-26 01:00:00,18,268.75,"Mon Sep 25 2017",15.88,17.18,15.83,51.49,30.28,0,864,1512
2,2017-09-26 01:15:00,18.25,268.76,"Mon Sep 25 2017",15.66,16.95,15.86,50.61,30.42,0,864,1513
2,2017-09-26 01:30:00,18.5,268.771,"Mon Sep 25 2017",15.56,16.88,15.89,50.59,30.46,0,864,1514
2,2017-09-26 01:45:00,18.75,268.781,"Mon Sep 25 2017",15.39,16.71,15.91,51.5,30.83,0,864,1515
2,2017-09-26 02:00:00,19,268.792,"Mon Sep 25 2017",15.06,16.68,15.93,52.12,30.87,0,864,1516
2,2017-09-26 02:15:00,19.25,268.802,"Mon Sep 25 2017",15.07,16.75,15.96,51.71,30.55,0,864,1517
2,2017-09-26 02:30:00,19.5,268.812,"Mon Sep 25 2017",14.99,16.65,15.98,52.44,29.92,0,864,1518
2,2017-09-26 02:45:00,19.75,268.823,"Mon Sep 25 2017",14.53,16.14,16,52.73,28.21,0,864,1519
2,2017-09-26 03:00:00,20,268.833,"Mon Sep 25 2017",13.93,15.45,16.02,53.97,28.41,0,864,1520
2,2017-09-26 03:15:00,20.25,268.844,"Mon Sep 25 2017",13.39,16.21,16.04,50.99,25.65,0,864,1521
2,2017-09-26 03:30:00,20.5,268.854,"Mon Sep 25 2017",13.52,16.26,16.05,49.88,25.39,0,864,1522
2,2017-09-26 03:45:00,20.75,268.865,"Mon Sep 25 2017",13.59,15.83,16.07,48.75,26.14,0,864,1523
2,2017-09-26 04:00:00,21,268.875,"Mon Sep 25 2017",13.19,15.61,16.08,52.33,26.32,0,864,1524
2,2017-09-26 04:15:00,21.25,268.885,"Mon Sep 25 2017",12.59,15.41,16.1,55.81,26.72,0,864,1525
2,2017-09-26 04:30:00,21.5,268.896,"Mon Sep 25 2017",12.85,15.85,16.11,53.2,25.84,0,864,1526
2,2017-09-26 04:45:00,21.75,268.906,"Mon Sep 25 2017",13.32,15.97,16.12,51.02,25.1,0,864,1527
2,2017-09-26 05:00:00,22,268.917,"Mon Sep 25 2017",13.48,15.97,16.13,48.89,24.34,0,864,1528
2,2017-09-26 05:15:00,22.25,268.927,"Mon Sep 25 2017",13.85,16,16.14,45.93,23.95,0,864,1529
2,2017-09-26 05:30:00,22.5,268.938,"Mon Sep 25 2017",14,15.97,16.15,45.81,23.87,0,864,1530
2,2017-09-26 05:45:00,22.75,268.948,"Mon Sep 25 2017",13.82,15.85,16.16,45.86,24.16,0,864,1531
2,2017-09-26 06:00:00,23,268.958,"Mon Sep 25 2017",13.81,15.79,16.16,45.62,24.41,0,864,1532
2,2017-09-26 06:15:00,23.25,268.969,"Mon Sep 25 2017",13.77,15.53,16.16,44.42,24.97,0,864,1533
2,2017-09-26 06:30:00,23.5,268.979,"Mon Sep 25 2017",13.73,15.52,16.17,44.35,24.8,0,864,1534
2,2017-09-26 06:45:00,23.75,268.99,"Mon Sep 25 2017",13.63,15.42,16.17,45,25.07,0,864,1535
2,2017-09-26 07:00:00,0,269,"Tue Sep 26 2017",13.41,15.09,16.17,46.16,25.89,0,864,1536
2,2017-09-26 07:15:00,0.25,269.01,"Tue Sep 26 2017",13.15,15.28,16.17,47.01,25.46,0,864,1537
2,2017-09-26 07:30:00,0.5,269.021,"Tue Sep 26 2017",13.24,15.45,16.17,47.11,25.23,0,864,1538
2,2017-09-26 07:45:00,0.75,269.031,"Tue Sep 26 2017",13.08,15.31,16.17,47.72,25.72,0,864,1539
2,2017-09-26 08:00:00,1,269.042,"Tue Sep 26 2017",12.98,15.31,16.16,48.42,25.6,0,864,1540
2,2017-09-26 08:15:00,1.25,269.052,"Tue Sep 26 2017",13.08,15.06,16.16,46.83,26.01,0,864,1541
2,2017-09-26 08:30:00,1.5,269.062,"Tue Sep 26 2017",12.89,14.82,16.16,47.87,26.34,0,864,1542
2,2017-09-26 08:45:00,1.75,269.073,"Tue Sep 26 2017",12.19,14.68,16.15,51.99,26.62,0,863,1543
2,2017-09-26 09:00:00,2,269.083,"Tue Sep 26 2017",11.41,14.67,16.15,57.4,26.6,0,863,1544
2,2017-09-26 09:15:00,2.25,269.094,"Tue Sep 26 2017",10.92,14.79,16.15,56.71,26.41,0,863,1545
2,2017-09-26 09:30:00,2.5,269.104,"Tue Sep 26 2017",10.7,15.21,16.14,55.25,25.18,0,863,1546
2,2017-09-26 09:45:00,2.75,269.115,"Tue Sep 26 2017",11.06,15.21,16.13,57.04,25.16,0,863,1547
2,2017-09-26 10:00:00,3,269.125,"Tue Sep 26 2017",11.27,15.08,16.13,56.74,25.33,0,863,1548
2,2017-09-26 10:15:00,3.25,269.135,"Tue Sep 26 2017",11.4,15.18,16.12,56.26,25.07,0,863,1549
2,2017-09-26 10:30:00,3.5,269.146,"Tue Sep 26 2017",11.68,15.25,16.11,53.58,24.92,0,863,1550
2,2017-09-26 10:45:00,3.75,269.156,"Tue Sep 26 2017",11.9,15.11,16.11,52.68,25.14,0,863,1551
2,2017-09-26 11:00:00,4,269.167,"Tue Sep 26 2017",12.12,15.41,16.1,50.89,24.59,0,863,1552
2,2017-09-26 11:15:00,4.25,269.177,"Tue Sep 26 2017",11.5,15.29,16.09,54.71,24.93,0,863,1553
2,2017-09-26 11:30:00,4.5,269.188,"Tue Sep 26 2017",12.07,15.33,16.08,50.26,24.85,0,863,1554
2,2017-09-26 11:45:00,4.75,269.198,"Tue Sep 26 2017",12.11,15.15,16.06,51.14,25.3,0,863,1555
2,2017-09-26 12:00:00,5,269.208,"Tue Sep 26 2017",11.55,14.75,16.06,55.31,26.5,0,864,1556
2,2017-09-26 12:15:00,5.25,269.219,"Tue Sep 26 2017",11.23,14.75,16.05,57.09,26.44,0,864,1557
2,2017-09-26 12:30:00,5.5,269.229,"Tue Sep 26 2017",11.08,14.57,16.03,58.09,27,0,864,1558
2,2017-09-26 12:45:00,5.75,269.24,"Tue Sep 26 2017",10.94,14.21,16.02,59.02,28.17,0,864,1559
2,2017-09-26 13:00:00,6,269.25,"Tue Sep 26 2017",10.87,14.26,16.01,58.72,28.52,0,864,1560
2,2017-09-26 13:15:00,6.25,269.26,"Tue Sep 26 2017",11.31,14.31,16,56.42,28.83,0,864,1561
2,2017-09-26 13:30:00,6.5,269.271,"Tue Sep 26 2017",11.5,14.64,15.99,57.29,28.8,0,864,1562
2,2017-09-26 13:45:00,6.75,269.281,"Tue Sep 26 2017",11.74,14.95,15.98,58.24,29.18,0,864,1563
2,2017-09-26 14:00:00,7,269.292,"Tue Sep 26 2017",11.52,15.05,15.96,60.49,29.68,0,864,1564
2,2017-09-26 14:15:00,7.25,269.302,"Tue Sep 26 2017",12.09,15.13,15.95,61.89,30.17,0,864,1565
2,2017-09-26 14:30:00,7.5,269.312,"Tue Sep 26 2017",13.21,15.43,15.93,57.31,29.81,0,864,1566
2,2017-09-26 14:45:00,7.75,269.323,"Tue Sep 26 2017",14.96,15.83,15.92,51.15,29.04,0,864,1567
2,2017-09-26 15:00:00,8,269.333,"Tue Sep 26 2017",15.69,16.17,15.9,48.27,28.13,0,864,1568
2,2017-09-26 15:15:00,8.25,269.344,"Tue Sep 26 2017",16.26,16.51,15.89,48.22,27.91,0,864,1569
2,2017-09-26 15:30:00,8.5,269.354,"Tue Sep 26 2017",17.08,16.91,15.87,46.55,26.88,0,864,1570
2,2017-09-26 15:45:00,8.75,269.365,"Tue Sep 26 2017",17.32,17.16,15.86,45.81,26.5,0,864,1571
2,2017-09-26 16:00:00,9,269.375,"Tue Sep 26 2017",17.58,17.41,15.84,43.53,25.8,0,864,1572
2,2017-09-26 16:15:00,9.25,269.385,"Tue Sep 26 2017",18.1,17.81,15.83,42.19,25.22,0,864,1573
2,2017-09-26 16:30:00,9.5,269.396,"Tue Sep 26 2017",18.58,18.24,15.82,41.05,25.11,0,864,1574
2,2017-09-26 16:45:00,9.75,269.406,"Tue Sep 26 2017",19.05,18.23,15.81,40.01,24.76,0,864,1575
2,2017-09-26 17:00:00,10,269.417,"Tue Sep 26 2017",19.34,18.27,15.79,39.77,25.03,0,864,1576
2,2017-09-26 17:15:00,10.25,269.427,"Tue Sep 26 2017",19.73,18.24,15.78,38.5,24.96,0,864,1577
2,2017-09-26 17:30:00,10.5,269.438,"Tue Sep 26 2017",20.28,18.66,15.77,38.1,24.65,0,864,1578
2,2017-09-26 17:45:00,10.75,269.448,"Tue Sep 26 2017",20.88,18.73,15.76,37.17,24.33,0,864,1579
2,2017-09-26 18:00:00,11,269.458,"Tue Sep 26 2017",20.88,18.83,15.75,36.42,23.88,0,864,1580
2,2017-09-26 18:15:00,11.25,269.469,"Tue Sep 26 2017",21.15,19.08,15.74,35.75,23.18,0,864,1581
2,2017-09-26 18:30:00,11.5,269.479,"Tue Sep 26 2017",21.56,19.29,15.72,34.94,23.01,0,864,1582
2,2017-09-26 18:45:00,11.75,269.49,"Tue Sep 26 2017",21.64,19.41,15.72,34.85,22.61,0,864,1583
2,2017-09-26 19:00:00,12,269.5,"Tue Sep 26 2017",21.59,19.37,15.71,34.71,22.66,0,864,1584
2,2017-09-26 19:15:00,12.25,269.51,"Tue Sep 26 2017",21.95,19.49,15.71,34.37,22.43,0,864,1585
2,2017-09-26 19:30:00,12.5,269.521,"Tue Sep 26 2017",22.52,19.76,15.71,33.48,21.76,0,864,1586
2,2017-09-26 19:45:00,12.75,269.531,"Tue Sep 26 2017",22.68,19.86,15.7,33.22,21.6,0,864,1587
2,2017-09-26 20:00:00,13,269.542,"Tue Sep 26 2017",22.83,19.96,15.7,32.35,20.93,0,864,1588
2,2017-09-26 20:15:00,13.25,269.552,"Tue Sep 26 2017",22.64,19.99,15.71,32.18,20.86,0,863,1589
2,2017-09-26 20:30:00,13.5,269.562,"Tue Sep 26 2017",22.71,20.13,15.71,31.74,20.39,0,863,1590
2,2017-09-26 20:45:00,13.75,269.573,"Tue Sep 26 2017",22.66,20.25,15.7,32.12,20.31,0,863,1591
2,2017-09-26 21:00:00,14,269.583,"Tue Sep 26 2017",22.6,20.27,15.73,31.72,19.79,0,863,1592
2,2017-09-26 21:15:00,14.25,269.594,"Tue Sep 26 2017",22.33,20.3,15.75,31.41,19.24,0,863,1593
2,2017-09-26 21:30:00,14.5,269.604,"Tue Sep 26 2017",22.33,20.35,15.75,31.66,19.18,0,863,1594
2,2017-09-26 21:45:00,14.75,269.615,"Tue Sep 26 2017",22.31,20.2,15.77,31.06,19.12,0,863,1595
2,2017-09-26 22:00:00,15,269.625,"Tue Sep 26 2017",22.16,20.25,15.79,31.55,19,0,863,1596
2,2017-09-26 22:15:00,15.25,269.635,"Tue Sep 26 2017",21.67,20.33,15.82,32.83,19.32,0,863,1597
2,2017-09-26 22:30:00,15.5,269.646,"Tue Sep 26 2017",21.04,20.19,15.84,32.72,18.95,0,863,1598
2,2017-09-26 22:45:00,15.75,269.656,"Tue Sep 26 2017",20.7,20.12,15.86,34.2,19.93,0,864,1599
2,2017-09-26 23:00:00,16,269.667,"Tue Sep 26 2017",20.02,20.08,15.89,35.11,19.56,0,864,1600
2,2017-09-26 23:15:00,16.25,269.677,"Tue Sep 26 2017",19.5,19.91,15.92,36.69,20.53,0,864,1601
2,2017-09-26 23:30:00,16.5,269.688,"Tue Sep 26 2017",19,19.81,15.94,38.13,20.38,0,864,1602
2,2017-09-26 23:45:00,16.75,269.698,"Tue Sep 26 2017",18.41,19.64,15.97,39.8,21.06,0,864,1603
2,2017-09-27,17,269.708,"Tue Sep 26 2017",18.04,19.42,16,40.06,21.17,0,864,1604
2,2017-09-27 00:15:00,17.25,269.719,"Tue Sep 26 2017",17.76,19.2,16.03,40.33,21.33,0,864,1605
2,2017-09-27 00:30:00,17.5,269.729,"Tue Sep 26 2017",17.52,18.94,16.06,40.42,21.54,0,864,1606
2,2017-09-27 00:45:00,17.75,269.74,"Tue Sep 26 2017",17.14,18.74,16.1,41.03,21.84,0,864,1607
2,2017-09-27 01:00:00,18,269.75,"Tue Sep 26 2017",16.65,18.36,16.12,42.93,22.45,0,864,1608
2,2017-09-27 01:15:00,18.25,269.76,"Tue Sep 26 2017",16.38,18.12,16.15,42.33,22.49,0,864,1609
2,2017-09-27 01:30:00,18.5,269.771,"Tue Sep 26 2017",16.14,18.1,16.18,43.25,22.12,0,864,1610
2,2017-09-27 01:45:00,18.75,269.781,"Tue Sep 26 2017",15.35,17.86,16.2,45.4,22.39,0,864,1611
2,2017-09-27 02:00:00,19,269.792,"Tue Sep 26 2017",14.87,17.65,16.23,45.05,22.64,0,864,1612
2,2017-09-27 02:15:00,19.25,269.802,"Tue Sep 26 2017",14.74,17.47,16.25,44.86,22.85,0,864,1613
2,2017-09-27 02:30:00,19.5,269.812,"Tue Sep 26 2017",15.22,17.49,16.27,43.55,22.32,0,864,1614
2,2017-09-27 02:45:00,19.75,269.823,"Tue Sep 26 2017",15.75,17.33,16.3,41.44,22.33,0,864,1615
2,2017-09-27 03:00:00,20,269.833,"Tue Sep 26 2017",15.71,17.27,16.32,41.5,22.15,0,864,1616
2,2017-09-27 03:15:00,20.25,269.844,"Tue Sep 26 2017",15.6,17.19,16.34,41.27,22.04,0,864,1617
2,2017-09-27 03:30:00,20.5,269.854,"Tue Sep 26 2017",15.85,17.17,16.35,39.53,21.83,0,864,1618
2,2017-09-27 03:45:00,20.75,269.865,"Tue Sep 26 2017",15.83,17.05,16.37,39.47,21.94,0,864,1619
2,2017-09-27 04:00:00,21,269.875,"Tue Sep 26 2017",15.47,17.02,16.38,40.24,21.66,0,864,1620
2,2017-09-27 04:15:00,21.25,269.885,"Tue Sep 26 2017",15.42,17.02,16.4,40.08,21.43,0,864,1621
2,2017-09-27 04:30:00,21.5,269.896,"Tue Sep 26 2017",15.29,16.88,16.41,40.04,21.68,0,864,1622
2,2017-09-27 04:45:00,21.75,269.906,"Tue Sep 26 2017",15.39,16.79,16.42,39.98,21.97,0,864,1623
2,2017-09-27 05:00:00,22,269.917,"Tue Sep 26 2017",15.11,16.75,16.43,40.57,22.07,0,864,1624
2,2017-09-27 05:15:00,22.25,269.927,"Tue Sep 26 2017",14.95,16.59,16.43,41.62,22.51,0,864,1625
2,2017-09-27 05:30:00,22.5,269.938,"Tue Sep 26 2017",14.63,16.53,16.45,42.74,22.9,0,864,1626
2,2017-09-27 05:45:00,22.75,269.948,"Tue Sep 26 2017",14.52,16.42,16.45,43.81,23.47,0,864,1627
2,2017-09-27 06:00:00,23,269.958,"Tue Sep 26 2017",14.21,16.22,16.46,45.02,24.1,0,864,1628
2,2017-09-27 06:15:00,23.25,269.969,"Tue Sep 26 2017",13.96,16.06,16.46,46.48,24.66,0,864,1629
2,2017-09-27 06:30:00,23.5,269.979,"Tue Sep 26 2017",13.87,16,16.46,47.11,25.05,0,864,1630
2,2017-09-27 06:45:00,23.75,269.99,"Tue Sep 26 2017",13.72,16,16.46,47.61,25.38,0,864,1631
2,2017-09-27 07:00:00,0,270,"Wed Sep 27 2017",14.07,15.96,16.47,46.54,25.82,0,864,1632
2,2017-09-27 07:15:00,0.25,270.01,"Wed Sep 27 2017",14.07,15.87,16.47,47.32,26.26,0,864,1633
2,2017-09-27 07:30:00,0.5,270.021,"Wed Sep 27 2017",14.01,15.8,16.47,47.67,26.56,0,864,1634
2,2017-09-27 07:45:00,0.75,270.031,"Wed Sep 27 2017",13.82,15.72,16.46,48.38,26.78,0,864,1635
2,2017-09-27 08:00:00,1,270.042,"Wed Sep 27 2017",13.47,15.65,16.46,49.87,27.03,0,864,1636
2,2017-09-27 08:15:00,1.25,270.052,"Wed Sep 27 2017",13.09,15.45,16.46,52.14,27.52,0,864,1637
2,2017-09-27 08:30:00,1.5,270.062,"Wed Sep 27 2017",12.9,15.3,16.46,52.27,27.84,0,865,1638
2,2017-09-27 08:45:00,1.75,270.073,"Wed Sep 27 2017",13.02,15.33,16.45,50.93,27.84,0,865,1639
2,2017-09-27 09:00:00,2,270.083,"Wed Sep 27 2017",13.32,15.43,16.45,50.3,27.7,0,865,1640
2,2017-09-27 09:15:00,2.25,270.094,"Wed Sep 27 2017",13.05,15.41,16.45,51.72,27.75,0,865,1641
2,2017-09-27 09:30:00,2.5,270.104,"Wed Sep 27 2017",12.88,15.35,16.44,52.51,27.54,0,865,1642
2,2017-09-27 09:45:00,2.75,270.115,"Wed Sep 27 2017",12.63,15.25,16.44,53.03,27.61,0,865,1643
2,2017-09-27 10:00:00,3,270.125,"Wed Sep 27 2017",12.71,15.22,16.43,52.31,27.56,0,865,1644
2,2017-09-27 10:15:00,3.25,270.135,"Wed Sep 27 2017",12.61,15.37,16.42,52.69,27.44,0,865,1645
2,2017-09-27 10:30:00,3.5,270.146,"Wed Sep 27 2017",12.72,15.34,16.42,52.41,27.58,0,865,1646
2,2017-09-27 10:45:00,3.75,270.156,"Wed Sep 27 2017",12.98,15.3,16.41,51.09,27.62,0,865,1647
2,2017-09-27 11:00:00,4,270.167,"Wed Sep 27 2017",13.18,15.22,16.4,50.58,27.77,0,865,1648
2,2017-09-27 11:15:00,4.25,270.177,"Wed Sep 27 2017",12.93,15.09,16.39,51.8,28.02,0,865,1649
2,2017-09-27 11:30:00,4.5,270.188,"Wed Sep 27 2017",12.8,15.09,16.38,52.18,28.01,0,865,1650
2,2017-09-27 11:45:00,4.75,270.198,"Wed Sep 27 2017",12.77,15,16.36,52.15,28.55,0,865,1651
2,2017-09-27 12:00:00,5,270.208,"Wed Sep 27 2017",12.79,15,16.36,52.46,28.81,0,865,1652
2,2017-09-27 12:15:00,5.25,270.219,"Wed Sep 27 2017",12.8,14.9,16.35,53.09,29.16,0,865,1653
2,2017-09-27 12:30:00,5.5,270.229,"Wed Sep 27 2017",12.63,14.83,16.34,53.8,29.46,0,865,1654
2,2017-09-27 12:45:00,5.75,270.24,"Wed Sep 27 2017",12.59,14.92,16.33,54.07,28.98,0,865,1655
2,2017-09-27 13:00:00,6,270.25,"Wed Sep 27 2017",12.24,14.93,16.31,56.1,28.73,0,866,1656
2,2017-09-27 13:15:00,6.25,270.26,"Wed Sep 27 2017",12.13,14.96,16.3,56.1,28.76,0,866,1657
2,2017-09-27 13:30:00,6.5,270.271,"Wed Sep 27 2017",12.15,15.11,16.29,57.13,28.94,0,866,1658
2,2017-09-27 13:45:00,6.75,270.281,"Wed Sep 27 2017",12.36,15.3,16.27,57.56,28.97,0,866,1659
2,2017-09-27 14:00:00,7,270.292,"Wed Sep 27 2017",12.58,15.54,16.26,58.68,28.82,0,866,1660
2,2017-09-27 14:15:00,7.25,270.302,"Wed Sep 27 2017",12.75,15.77,16.25,59.26,28.64,0,866,1661
2,2017-09-27 14:30:00,7.5,270.312,"Wed Sep 27 2017",13.82,16.07,16.24,56.09,28.26,0,866,1662
2,2017-09-27 14:45:00,7.75,270.323,"Wed Sep 27 2017",15.82,16.41,16.22,50.96,27.92,0,866,1663
2,2017-09-27 15:00:00,8,270.333,"Wed Sep 27 2017",16.32,16.8,16.2,50.28,27.6,0,866,1664
2,2017-09-27 15:15:00,8.25,270.344,"Wed Sep 27 2017",16.01,17.32,16.19,53.68,27.04,0,866,1665
2,2017-09-27 15:30:00,8.5,270.354,"Wed Sep 27 2017",16.92,17.68,16.17,50.98,26.1,0,866,1666
2,2017-09-27 15:45:00,8.75,270.365,"Wed Sep 27 2017",17.74,18.44,16.15,49.08,25.83,0,866,1667
2,2017-09-27 16:00:00,9,270.375,"Wed Sep 27 2017",18.55,18.64,16.14,42.97,24.36,0,866,1668
2,2017-09-27 16:15:00,9.25,270.385,"Wed Sep 27 2017",18.47,19.43,16.13,43.93,23.88,0,866,1669
2,2017-09-27 16:30:00,9.5,270.396,"Wed Sep 27 2017",19.21,19.91,16.12,39.79,22.52,0,866,1670
2,2017-09-27 16:45:00,9.75,270.406,"Wed Sep 27 2017",20.02,20.61,16.11,40.05,22.11,0,867,1671
2,2017-09-27 17:00:00,10,270.417,"Wed Sep 27 2017",20.71,20.71,16.09,38.81,22.71,0,867,1672
2,2017-09-27 17:15:00,10.25,270.427,"Wed Sep 27 2017",22.13,20.51,16.08,35.3,21.79,0,867,1673
2,2017-09-27 17:30:00,10.5,270.438,"Wed Sep 27 2017",23.06,20.95,16.07,33.55,21.24,0,866,1674
2,2017-09-27 17:45:00,10.75,270.448,"Wed Sep 27 2017",23.39,20.75,16.05,35.08,21.34,0,866,1675
2,2017-09-27 18:00:00,11,270.458,"Wed Sep 27 2017",23.8,21.03,16.04,32.51,20.39,0,866,1676
2,2017-09-27 18:15:00,11.25,270.469,"Wed Sep 27 2017",24.42,21.39,16.03,32.3,20.63,0,866,1677
2,2017-09-27 18:30:00,11.5,270.479,"Wed Sep 27 2017",24.41,21.32,16.02,32.14,20.49,0,866,1678
2,2017-09-27 18:45:00,11.75,270.49,"Wed Sep 27 2017",24.07,21.37,16.01,32.08,20.4,0,866,1679
2,2017-09-27 19:00:00,12,270.5,"Wed Sep 27 2017",24.03,21.65,16,32.76,20.84,0,866,1680
2,2017-09-27 19:15:00,12.25,270.51,"Wed Sep 27 2017",24.04,21.54,16,33.13,21.45,0,866,1681
2,2017-09-27 19:30:00,12.5,270.521,"Wed Sep 27 2017",24.44,21.91,15.99,33.59,21.25,0,866,1682
2,2017-09-27 19:45:00,12.75,270.531,"Wed Sep 27 2017",24.66,21.76,15.99,32.26,20.7,0,866,1683
2,2017-09-27 20:00:00,13,270.542,"Wed Sep 27 2017",24.66,22.13,15.98,31.66,19.97,0,866,1684
2,2017-09-27 20:15:00,13.25,270.552,"Wed Sep 27 2017",24.54,22.45,15.98,32.49,20.52,0,866,1685
2,2017-09-27 20:30:00,13.5,270.562,"Wed Sep 27 2017",24.49,22.18,15.99,31.99,20.15,0,866,1686
2,2017-09-27 20:45:00,13.75,270.573,"Wed Sep 27 2017",24.44,22.02,15.99,32.57,20.83,0,866,1687
2,2017-09-27 21:00:00,14,270.583,"Wed Sep 27 2017",24.55,22.39,16,33.29,20.82,0,866,1688
2,2017-09-27 21:15:00,14.25,270.594,"Wed Sep 27 2017",24.61,22.25,16.02,33.15,21.41,0,866,1689
2,2017-09-27 21:30:00,14.5,270.604,"Wed Sep 27 2017",24.82,22.27,16.03,33.23,21.79,0,865,1690
2,2017-09-27 21:45:00,14.75,270.615,"Wed Sep 27 2017",24.4,22.22,16.05,33.63,21.62,0,865,1691
2,2017-09-27 22:00:00,15,270.625,"Wed Sep 27 2017",24.01,22.17,16.07,33.82,21.65,0,865,1692
2,2017-09-27 22:15:00,15.25,270.635,"Wed Sep 27 2017",23.63,22.31,16.09,34.32,21.53,0,865,1693
2,2017-09-27 22:30:00,15.5,270.646,"Wed Sep 27 2017",22.75,22.23,16.11,36.68,21.59,0,865,1694
2,2017-09-27 22:45:00,15.75,270.656,"Wed Sep 27 2017",22.43,22.13,16.15,38.06,22.11,0,865,1695
2,2017-09-27 23:00:00,16,270.667,"Wed Sep 27 2017",21.61,21.69,16.17,39.38,22.38,0,865,1696
2,2017-09-27 23:15:00,16.25,270.677,"Wed Sep 27 2017",21.06,21.86,16.19,40.79,22.58,0,866,1697
2,2017-09-27 23:30:00,16.5,270.688,"Wed Sep 27 2017",20.61,21.63,16.22,41.14,22.85,0,866,1698
2,2017-09-27 23:45:00,16.75,270.698,"Wed Sep 27 2017",20.21,21.34,16.25,42.25,23.8,0,866,1699
2,2017-09-28,17,270.708,"Wed Sep 27 2017",19.88,21.16,16.27,43.75,24.34,0,866,1700
2,2017-09-28 00:15:00,17.25,270.719,"Wed Sep 27 2017",19.53,20.78,16.3,43.92,24.69,0,866,1701
2,2017-09-28 00:30:00,17.5,270.729,"Wed Sep 27 2017",19.04,20.4,16.33,45.49,25.53,0,866,1702
2,2017-09-28 00:45:00,17.75,270.74,"Wed Sep 27 2017",18.29,19.96,16.36,47.76,26.62,0,866,1703
2,2017-09-28 01:00:00,18,270.75,"Wed Sep 27 2017",17.69,19.38,16.39,49.08,27.45,0,866,1704
2,2017-09-28 01:15:00,18.25,270.76,"Wed Sep 27 2017",17.17,19.41,16.42,49.63,26.91,0,866,1705
2,2017-09-28 01:30:00,18.5,270.771,"Wed Sep 27 2017",16.93,19.21,16.45,49.73,27.77,0,866,1706
2,2017-09-28 01:45:00,18.75,270.781,"Wed Sep 27 2017",16.79,18.95,16.48,50.1,28.65,0,866,1707
2,2017-09-28 02:00:00,19,270.792,"Wed Sep 27 2017",16.66,18.88,16.5,50.95,28.91,0,867,1708
2,2017-09-28 02:15:00,19.25,270.802,"Wed Sep 27 2017",16.57,18.91,16.52,50.85,28.89,0,867,1709
2,2017-09-28 02:30:00,19.5,270.812,"Wed Sep 27 2017",16.88,19.04,16.54,49.88,28.65,0,867,1710
2,2017-09-28 02:45:00,19.75,270.823,"Wed Sep 27 2017",17.21,19.03,16.57,49.05,28.7,0,867,1711
2,2017-09-28 03:00:00,20,270.833,"Wed Sep 27 2017",17.19,19,16.59,49.12,28.69,0,867,1712
2,2017-09-28 03:15:00,20.25,270.844,"Wed Sep 27 2017",16.95,18.68,16.6,50.04,29.32,0,867,1713
2,2017-09-28 03:30:00,20.5,270.854,"Wed Sep 27 2017",16.46,18.71,16.62,51.45,29.35,0,867,1714
2,2017-09-28 03:45:00,20.75,270.865,"Wed Sep 27 2017",16.51,18.76,16.64,51.19,29.06,0,867,1715
2,2017-09-28 04:00:00,21,270.875,"Wed Sep 27 2017",16.45,18.6,16.65,51.42,29.15,0,867,1716
2,2017-09-28 04:15:00,21.25,270.885,"Wed Sep 27 2017",16.2,18.23,16.66,51.47,29.58,0,867,1717
2,2017-09-28 04:30:00,21.5,270.896,"Wed Sep 27 2017",16.13,17.92,16.68,51.22,30.21,0,867,1718
2,2017-09-28 04:45:00,21.75,270.906,"Wed Sep 27 2017",15.9,17.82,16.69,52.15,30.48,0,867,1719
2,2017-09-28 05:00:00,22,270.917,"Wed Sep 27 2017",15.34,17.03,16.7,54.36,32.42,0,867,1720
2,2017-09-28 05:15:00,22.25,270.927,"Wed Sep 27 2017",15.04,16.59,16.7,55.58,33.38,0,867,1721
2,2017-09-28 05:30:00,22.5,270.938,"Wed Sep 27 2017",14.75,16.28,16.72,56.89,34.22,0,867,1722
2,2017-09-28 05:45:00,22.75,270.948,"Wed Sep 27 2017",14.45,16.03,16.72,58.16,34.8,0,867,1723
2,2017-09-28 06:00:00,23,270.958,"Wed Sep 27 2017",14.27,16.2,16.73,58.31,34.07,0,867,1724
2,2017-09-28 06:15:00,23.25,270.969,"Wed Sep 27 2017",14.16,15.98,16.73,58.6,34.67,0,867,1725
2,2017-09-28 06:30:00,23.5,270.979,"Wed Sep 27 2017",13.93,15.87,16.73,59.3,34.48,0,867,1726
2,2017-09-28 06:45:00,23.75,270.99,"Wed Sep 27 2017",13.76,16,16.73,59.35,32.99,0,867,1727
2,2017-09-28 07:00:00,0,271,"Thu Sep 28 2017",13.97,15.94,16.74,56.73,32.45,0,867,1728
2,2017-09-28 07:15:00,0.25,271.01,"Thu Sep 28 2017",14.28,16.11,16.74,54.73,32.05,0,867,1729
2,2017-09-28 07:30:00,0.5,271.021,"Thu Sep 28 2017",14.53,16.16,16.73,53.57,31.75,0,867,1730
2,2017-09-28 07:45:00,0.75,271.031,"Thu Sep 28 2017",14.46,16.01,16.73,53.39,31.59,0,867,1731
2,2017-09-28 08:00:00,1,271.042,"Thu Sep 28 2017",14.28,16.07,16.73,52.99,30.65,0,867,1732
2,2017-09-28 08:15:00,1.25,271.052,"Thu Sep 28 2017",14.41,16.31,16.73,51.24,29.3,0,867,1733
