"finish_time","barrier_time","resids"
414,118,-6.80755957064075
419,119,-5.31038837402802
403,113,-0.293415553704442
383,108,-2.77927153676812
394,115,-16.299073160479
425,121,-6.31604598080254
431,123,-7.32170358757706
406,114,-0.796244357091702
400,113,-3.29341555370444
387,112,-12.7905867503172
358,103,-10.2651275198318
405,117,-12.3047307672535
366,106,-12.7736139299936
374,107,-8.27644273338086
422,137,-65.3613068349987
353,104,-18.7679563232191
414,121,-17.3160459808025
482,138,-8.864135638386
391,112,-8.79058675031718
442,125,-3.32736119435159
358,103,-10.2651275198318
458,131,-8.34433401467516
406,117,-11.3047307672535
440,132,-29.8471628180624
396,114,-10.7962443570917
451,129,-8.33867640790063
424,124,-17.8245323909643
384,110,-8.78492914354266
372,106,-6.7736139299936
384,111,-12.2877579469299
394,115,-16.299073160479
411,121,-20.3160459808025
420,119,-4.31038837402802
431,121,-0.316045980802537
367,106,-11.7736139299936
503,139,8.63303555822674
415,118,-5.80755957064075
394,114,-12.7962443570917
370,106,-8.7736139299936
433,121,1.68395401919746
454,131,-12.3443340146752
443,131,-23.3443340146752
391,107,8.72355726661914
453,129,-6.33867640790063
406,116,-7.80190196386623
370,107,-12.2764427333809
463,132,-6.84716281806242
460,128,4.16415239548662
522,142,17.124549148065
387,113,-16.2934155537044
477,133,3.65000837855032
359,102,-5.76229871644455
486,135,5.64435077177579
409,118,-11.8075595706407
425,117,7.69526923274651
422,120,-5.81321717741528
388,105,12.7292148733937
434,121,2.68395401919746
451,131,-15.3443340146752
390,108,4.22072846323188
498,137,10.6386931650013
400,114,-6.7962443570917
513,145,-2.38393726209682
409,119,-15.310388374028
429,120,1.18678282258472
417,120,-10.8132171774153
409,113,5.70658444629556
504,146,-14.8867660654841
381,109,-8.28210034015539
411,119,-13.310388374028
411,116,-2.80190196386623
389,111,-7.28775794692992
423,121,-8.31604598080254
425,121,-6.31604598080254
428,121,-3.31604598080254
386,107,3.72355726661914
435,125,-10.3273611943516
375,105,-0.270785126606338
419,120,-8.81321717741528
444,126,-4.83018999773885
378,109,-11.2821003401554
439,126,-9.83018999773885
463,121,31.6839540191975
435,121,3.68395401919746
368,106,-10.7736139299936
513,147,-9.38959486887135
431,123,-7.32170358757706
445,130,-17.8415052112879
448,125,2.67263880564841
390,113,-13.2934155537044
483,133,9.65000837855032
424,120,-3.81321717741528
435,121,3.68395401919746
379,108,-6.77927153676812
525,150,-7.89808127903314
406,116,-7.80190196386623
451,130,-11.8415052112879
413,110,20.2150708564573
449,130,-13.8415052112879
479,138,-11.864135638386
404,115,-6.29907316047896
394,113,-9.29341555370444
451,130,-11.8415052112879
389,112,-10.7905867503172
405,119,-19.310388374028
418,117,0.695269232746511
474,130,11.1584947887121
401,108,15.2207284632319
414,119,-10.310388374028
450,129,-9.33867640790063
406,116,-7.80190196386623
375,109,-14.2821003401554
412,118,-8.80755957064075
428,121,-3.31604598080254
406,116,-7.80190196386623
525,145,9.61606273790318
405,117,-12.3047307672535
414,118,-6.80755957064075
399,114,-7.7962443570917
442,115,31.700926839521
397,112,-2.79058675031718
401,116,-12.8019019638662
394,110,1.21507085645734
462,131,-4.34433401467516
460,133,-13.3499916214497
428,120,0.186782822584724
458,132,-11.8471628180624
408,118,-12.8075595706407
406,117,-11.3047307672535
425,123,-13.3217035875771
414,112,14.2094132496828
480,121,48.6839540191975
490,140,-7.86979324516052
370,105,-5.27078512660634
497,140,-0.869793245160516
406,115,-4.29907316047896
408,117,-9.30473076725348
478,140,-19.8697932451605
380,110,-12.7849291435427
422,120,-5.81321717741528
421,117,3.69526923274651
412,119,-12.310388374028
381,112,-18.7905867503172
382,107,-0.276442733380858
442,122,7.1811252158102
410,114,3.2037556429083
390,106,11.2263860700064
446,125,0.672638805648413
414,118,-6.80755957064075
415,117,-2.30473076725349
384,108,-1.77927153676812
401,110,8.21507085645734
533,150,0.10191872096686
424,122,-10.8188747841898
405,115,-5.29907316047896
388,111,-8.28775794692992
394,114,-12.7962443570917
456,128,0.164152395486626
419,116,5.19809803613377
475,130,12.1584947887121
442,123,3.67829641242294
398,113,-5.29341555370444
413,120,-14.8132171774153
389,111,-7.28775794692992
392,111,-4.28775794692992
409,115,-1.29907316047896
501,148,-24.8924236722586
401,113,-2.29341555370444
394,108,8.22072846323188
556,116,142.198098036134
458,129,-1.33867640790063
474,130,11.1584947887121
483,136,-0.85847803161147
421,119,-3.31038837402801
410,120,-17.8132171774153
438,125,-7.32736119435159
412,116,-1.80190196386623
483,137,-4.36130683499874
442,127,-10.3330188011261
434,113,30.7065844462956
383,111,-13.2877579469299
469,130,6.1584947887121
467,136,-16.8584780316115
409,116,-4.80190196386623
423,116,9.19809803613377
427,114,20.2037556429083
395,111,-1.28775794692992
473,132,3.15283718193758
443,125,-2.32736119435159
392,112,-7.79058675031718
387,110,-5.78492914354266
517,146,-1.88676606548409
439,129,-20.3386764079006
396,112,-3.79058675031718
412,116,-1.80190196386623
415,116,1.19809803613377
402,111,5.71224205307008
524,148,-1.89242367225861
450,125,4.67263880564841
462,134,-14.852820424837
396,107,13.7235572666191
422,118,1.19244042935925
479,138,-11.864135638386
430,121,-1.31604598080254
424,118,3.19244042935925
439,121,7.68395401919746
391,111,-5.28775794692992
474,134,-2.85282042483695
445,129,-14.3386764079006
402,116,-11.8019019638662
392,111,-4.28775794692992
400,107,17.7235572666191
465,134,-11.852820424837
425,120,-2.81321717741528
440,120,12.1867828225847
404,116,-9.80190196386623
400,113,-3.29341555370444
451,124,9.17546760903567
472,133,-1.34999162144969
385,110,-7.78492914354266
403,107,20.7235572666191
414,115,3.70092683952103
425,120,-2.81321717741528
417,119,-7.31038837402802
438,120,10.1867828225847
406,108,20.2207284632319
396,114,-10.7962443570917
449,126,0.169810002261151
429,123,-9.32170358757706
419,117,1.69526923274651
403,113,-0.293415553704442
408,119,-16.310388374028
439,125,-6.32736119435159
432,114,25.2037556429083
446,117,28.6952692327465
433,124,-8.82453239096433
406,114,-0.796244357091702
426,116,12.1980980361338
400,112,0.209413249682824
409,113,5.70658444629556
433,120,5.18678282258472
418,116,4.19809803613377
401,113,-2.29341555370444
423,121,-8.31604598080254
431,123,-7.32170358757706
406,114,-0.796244357091702
417,118,-3.80755957064075
398,107,15.7235572666191
432,123,-6.32170358757706
430,120,2.18678282258472
444,120,16.1867828225847
428,120,0.186782822584724
416,115,5.70092683952103
414,112,14.2094132496828
377,109,-12.2821003401554
422,121,-9.31604598080254
433,126,-15.8301899977389
401,116,-12.8019019638662
421,116,7.19809803613377
392,108,6.22072846323188
443,121,11.6839540191975
445,124,3.17546760903568
405,118,-15.8075595706407
408,114,1.2037556429083
435,119,10.689611625972
451,125,5.67263880564841
450,130,-12.8415052112879
415,121,-16.3160459808025
404,118,-16.8075595706407
439,121,7.68395401919746
410,114,3.2037556429083
439,120,11.1867828225847
387,107,4.72355726661914
435,124,-6.82453239096433
395,113,-8.29341555370444
405,113,1.70658444629556
441,117,23.6952692327465
423,114,16.2037556429083
403,109,13.7178996598446
390,107,7.72355726661914
427,121,-4.31604598080254
441,122,6.1811252158102
422,118,1.19244042935925
395,113,-8.29341555370444
426,120,-1.81321717741528
419,123,-19.3217035875771
406,116,-7.80190196386623
393,110,0.215070856457344
402,110,9.21507085645734
390,113,-13.2934155537044
419,120,-8.81321717741528
426,121,-5.31604598080254
400,113,-3.29341555370444
416,116,2.19809803613377
403,108,17.2207284632319
416,121,-15.3160459808025
447,128,-8.83584760451337
397,114,-9.7962443570917
400,113,-3.29341555370444
397,114,-9.7962443570917
436,126,-12.8301899977389
402,111,5.71224205307008
406,115,-4.29907316047896
398,116,-15.8019019638662
424,124,-17.8245323909643
426,125,-19.3273611943516
425,119,0.689611625971986
396,109,6.71789965984461
403,113,-0.293415553704442
436,120,8.18678282258472
406,114,-0.796244357091702
452,124,10.1754676090357
420,120,-7.81321717741528
416,116,2.19809803613377
400,112,0.209413249682824
426,125,-19.3273611943516
454,131,-12.3443340146752
456,131,-10.3443340146752
378,109,-11.2821003401554
395,114,-11.7962443570917
468,136,-15.8584780316115
365,105,-10.2707851266063
434,128,-21.8358476045134
409,118,-11.8075595706407
404,119,-20.310388374028
510,146,-8.88676606548409
389,110,-3.78492914354266
373,110,-19.7849291435427
384,110,-8.78492914354266
361,106,-17.7736139299936
382,114,-24.7962443570917
447,132,-22.8471628180624
423,123,-15.3217035875771
367,106,-11.7736139299936
414,120,-13.8132171774153
399,118,-21.8075595706407
394,116,-19.8019019638662
408,117,-9.30473076725348
436,126,-12.8301899977389
487,136,3.14152196838853
455,133,-18.3499916214497
392,112,-7.79058675031718
493,140,-4.86979324516052
487,131,20.6556659853248
400,114,-6.7962443570917
438,125,-7.32736119435159
468,132,-1.84716281806242
489,141,-12.3726220485478
403,115,-7.29907316047896
531,147,8.61040513112865
430,123,-8.32170358757706
375,106,-3.7736139299936
435,129,-24.3386764079006
389,112,-10.7905867503172
398,114,-8.7962443570917
513,146,-5.88676606548409
450,133,-23.3499916214497
373,108,-12.7792715367681
411,121,-20.3160459808025
365,104,-6.76795632321907
394,114,-12.7962443570917
459,126,10.1698100022611
400,113,-3.29341555370444
416,120,-11.8132171774153
401,117,-16.3047307672535
414,121,-17.3160459808025
379,107,-3.27644273338086
434,126,-14.8301899977389
407,114,0.203755642908298
398,117,-19.3047307672535
393,114,-13.7962443570917
441,123,2.67829641242294
428,123,-10.3217035875771
466,131,-0.344334014675162
410,118,-10.8075595706407
374,106,-4.7736139299936
435,119,10.689611625972
387,112,-12.7905867503172
456,133,-17.3499916214497
432,120,4.18678282258472
405,117,-12.3047307672535
425,121,-6.31604598080254
462,129,2.66132359209936
376,110,-16.7849291435427
522,146,3.11323393451591
437,123,-1.32170358757706
385,110,-7.78492914354266
423,121,-8.31604598080254
458,131,-8.34433401467516
406,119,-18.310388374028
519,145,3.61606273790318
383,110,-9.78492914354266
517,147,-5.38959486887136
412,116,-1.80190196386623
393,110,0.215070856457344
399,116,-14.8019019638662
468,129,8.66132359209936
464,126,15.1698100022611
471,133,-2.34999162144969
440,124,-1.82453239096432
389,112,-10.7905867503172
445,127,-7.33301880112611
538,144,26.1188915412904
420,119,-4.31038837402802
462,121,30.6839540191975
391,111,-5.28775794692992
378,107,-4.27644273338086
439,123,0.678296412422937
427,120,-0.813217177415276
414,120,-13.8132171774153
411,110,18.2150708564573
379,108,-6.77927153676812
392,114,-14.7962443570917
443,123,4.67829641242294
424,120,-3.81321717741528
445,128,-10.8358476045134
388,116,-25.8019019638662
387,107,4.72355726661914
497,135,16.6443507717758
421,121,-10.3160459808025
392,113,-11.2934155537044
449,130,-13.8415052112879
401,114,-5.7962443570917
485,137,-2.36130683499874
476,131,9.65566598532484
441,126,-7.83018999773885
371,106,-7.7736139299936
407,119,-17.310388374028
496,140,-1.86979324516052
418,115,7.70092683952103
475,131,8.65566598532484
408,115,-2.29907316047896
451,121,19.6839540191975
495,137,7.63869316500126
403,115,-7.29907316047896
446,129,-13.3386764079006
377,107,-5.27644273338086
478,136,-5.85847803161147
488,135,7.64435077177579
408,118,-12.8075595706407
407,113,3.70658444629556
417,120,-10.8132171774153
483,129,23.6613235920994
478,132,8.15283718193758
384,108,-1.77927153676812
393,112,-6.79058675031718
410,117,-7.30473076725349
472,130,9.1584947887121
495,133,21.6500083785503
472,117,54.6952692327465
376,107,-6.27644273338086
398,113,-5.29341555370444
485,138,-5.864135638386
415,118,-5.80755957064075
408,111,11.7122420530701
381,107,-1.27644273338086
434,126,-14.8301899977389
475,133,1.65000837855032
458,129,-1.33867640790063
466,132,-3.84716281806242
417,121,-14.3160459808025
444,124,2.17546760903568
403,111,6.71224205307008
472,136,-11.8584780316115
431,118,10.1924404293592
408,110,15.2150708564573
426,121,-5.31604598080254
402,111,5.71224205307008
445,124,3.17546760903568
475,131,8.65566598532484
432,121,0.683954019197463
411,116,-2.80190196386623
394,111,-2.28775794692992
430,124,-11.8245323909643
426,114,19.2037556429083
412,114,5.20375564290829
404,116,-9.80190196386623
416,121,-15.3160459808025
425,120,-2.81321717741528
438,124,-3.82453239096432
399,112,-0.790586750317176
523,116,109.198098036134
402,112,2.20941324968282
423,121,-8.31604598080254
403,112,3.20941324968282
397,113,-6.29341555370444
435,118,14.1924404293592
437,122,2.1811252158102
427,122,-7.8188747841898
448,119,23.689611625972
405,114,-1.7962443570917
402,116,-11.8019019638662
428,117,10.6952692327465
436,120,8.18678282258472
434,123,-4.32170358757706
445,119,20.689611625972
426,113,22.7065844462956
396,112,-3.79058675031718
400,115,-10.299073160479
414,119,-10.310388374028
399,110,6.21507085645734
422,119,-2.31038837402801
427,116,13.1980980361338
402,109,12.7178996598446
398,111,1.71224205307008
424,116,10.1980980361338
440,122,5.1811252158102
461,129,1.66132359209936
441,126,-7.83018999773885
463,128,7.16415239548662
432,118,11.1924404293592
392,113,-11.2934155537044
392,112,-7.79058675031718
487,130,24.1584947887121
452,130,-10.8415052112879
400,110,7.21507085645734
437,115,26.700926839521
472,130,9.1584947887121
487,136,3.14152196838853
481,136,-2.85847803161147
392,111,-4.28775794692992
406,116,-7.80190196386623
434,116,20.1980980361338
490,139,-4.36696444177326
446,129,-13.3386764079006
437,120,9.18678282258472
399,111,2.71224205307008
405,114,-1.7962443570917
501,138,10.135864361614
458,127,5.66698119887389
423,120,-4.81321717741528
425,120,-2.81321717741528
403,109,13.7178996598446
542,152,2.09626111419234
489,133,15.6500083785503
459,123,20.6782964124229
438,119,13.689611625972
383,108,-2.77927153676812
518,148,-7.89242367225861
478,135,-2.35564922822421
429,122,-5.8188747841898
412,109,22.7178996598446
437,120,9.18678282258472
428,120,0.186782822584724
413,119,-11.310388374028
410,119,-14.310388374028
398,108,12.2207284632319
390,107,7.72355726661914
393,112,-6.79058675031718
431,120,3.18678282258472
436,117,18.6952692327465
393,105,17.7292148733937
399,111,2.71224205307008
389,111,-7.28775794692992
408,118,-12.8075595706407
398,111,1.71224205307008
394,111,-2.28775794692992
398,115,-12.299073160479
432,122,-2.8188747841898
426,120,-1.81321717741528
422,120,-5.81321717741528
395,109,5.71789965984461
400,109,10.7178996598446
379,108,-6.77927153676812
422,116,8.19809803613377
409,112,9.20941324968282
389,112,-10.7905867503172
389,112,-10.7905867503172
412,120,-15.8132171774153
419,119,-5.31038837402802
427,123,-11.3217035875771
406,117,-11.3047307672535
391,111,-5.28775794692992
378,107,-4.27644273338086
425,119,0.689611625971986
398,113,-5.29341555370444
384,111,-12.2877579469299
384,109,-5.28210034015539
417,119,-7.31038837402802
418,116,4.19809803613377
408,116,-5.80190196386623
384,110,-8.78492914354266
410,114,3.2037556429083
382,109,-7.28210034015539
415,120,-12.8132171774153
408,116,-5.80190196386623
401,114,-5.7962443570917
390,109,0.71789965984461
390,109,0.71789965984461
393,109,3.71789965984461
382,111,-14.2877579469299
389,108,3.22072846323188
406,118,-14.8075595706407
419,121,-12.3160459808025
406,117,-11.3047307672535
430,120,2.18678282258472
401,111,4.71224205307008
393,114,-13.7962443570917
382,110,-10.7849291435427
424,117,6.69526923274651
415,120,-12.8132171774153
380,106,1.2263860700064
380,107,-2.27644273338086
393,110,0.215070856457344
414,118,-6.80755957064075
395,113,-8.29341555370444
381,107,-1.27644273338086
389,111,-7.28775794692992
435,117,17.6952692327465
433,122,-1.8188747841898
544,121,112.683954019197
395,109,5.71789965984461
387,111,-9.28775794692992
391,111,-5.28775794692992
427,121,-4.31604598080254
385,109,-4.28210034015539
394,108,8.22072846323188
383,109,-6.28210034015539
408,118,-12.8075595706407
429,124,-12.8245323909643
429,116,15.1980980361338
397,110,4.21507085645734
375,108,-10.7792715367681
388,110,-4.78492914354266
442,127,-10.3330188011261
423,123,-15.3217035875771
447,129,-12.3386764079006
384,112,-15.7905867503172
422,120,-5.81321717741528
400,115,-10.299073160479
447,125,1.67263880564841
407,115,-3.29907316047896
405,117,-12.3047307672535
413,115,2.70092683952103
476,141,-25.3726220485478
403,118,-17.8075595706407
378,123,-60.3217035875771
538,155,-12.4122252959694
392,110,-0.784929143542656
455,128,-0.835847604513374
429,123,-9.32170358757706
436,120,8.18678282258472
473,137,-14.3613068349987
430,124,-11.8245323909643
447,127,-5.33301880112611
416,119,-8.31038837402802
434,122,-0.818874784189799
464,129,4.66132359209936
454,127,1.66698119887389
455,131,-11.3443340146752
464,130,1.1584947887121
421,119,-3.31038837402801
406,119,-18.310388374028
424,122,-10.8188747841898
388,110,-4.78492914354266
512,148,-13.8924236722586
418,117,0.695269232746511
512,147,-10.3895948688714
441,129,-18.3386764079006
406,113,2.70658444629556
422,120,-5.81321717741528
393,113,-10.2934155537044
438,124,-3.82453239096432
402,112,2.20941324968282
418,117,0.695269232746511
566,151,29.5990899175796
436,122,1.1811252158102
408,114,1.2037556429083
438,113,34.7065844462956
447,128,-8.83584760451337
396,115,-14.299073160479
421,118,0.192440429359248
559,160,-8.92636931290575
401,111,4.71224205307008
472,135,-8.35564922822421
500,139,5.63303555822674
469,130,6.1584947887121
413,118,-7.80755957064075
462,131,-4.34433401467516
441,126,-7.83018999773885
546,151,9.59908991757961
449,124,7.17546760903567
486,136,2.14152196838853
441,125,-4.32736119435159
439,121,7.68395401919746
489,136,5.14152196838853
445,125,-0.327361194351587
438,122,3.1811252158102
510,140,12.1302067548395
410,113,6.70658444629556
442,122,7.1811252158102
460,129,0.661323592099364
475,134,-1.85282042483695
453,127,0.666981198873889
450,126,1.16981000226115
407,111,10.7122420530701
417,114,10.2037556429083
442,128,-13.8358476045134
399,111,2.71224205307008
414,118,-6.80755957064075
455,125,9.67263880564841
438,119,13.689611625972
418,116,4.19809803613377
486,134,9.14717957516305
412,112,12.2094132496828
483,136,-0.85847803161147
416,117,-1.30473076725349
397,110,4.21507085645734
505,146,-13.8867660654841
418,118,-2.80755957064075
453,121,21.6839540191975
429,117,11.6952692327465
434,122,-0.818874784189799
451,125,5.67263880564841
528,145,12.6160627379032
450,127,-2.33301880112611
406,115,-4.29907316047896
422,120,-5.81321717741528
504,140,6.13020675483948
463,132,-6.84716281806242
426,121,-5.31604598080254
557,154,10.0906035074178
454,127,1.66698119887389
426,122,-8.8188747841898
434,123,-4.32170358757706
408,115,-2.29907316047896
429,120,1.18678282258472
494,141,-7.37262204854778
482,134,5.14717957516305
570,159,5.57645949048151
416,119,-8.31038837402802
490,136,6.14152196838853
504,142,-0.875450851935036
460,128,4.16415239548662
430,120,2.18678282258472
411,113,7.70658444629555
550,155,-0.412225295969446
469,117,51.6952692327465
435,124,-6.82453239096433
447,129,-12.3386764079006
470,136,-13.8584780316115
471,134,-5.85282042483695
465,132,-4.84716281806242
498,140,0.130206754839484
467,129,7.66132359209936
453,129,-6.33867640790063
565,159,0.576459490481513
441,121,9.68395401919746
472,130,9.1584947887121
508,138,17.135864361614
465,125,19.6726388056484
497,136,13.1415219683885
462,126,13.1698100022611
447,124,5.17546760903567
470,125,24.6726388056484
486,134,9.14717957516305
456,126,7.16981000226115
483,136,-0.85847803161147
425,116,11.1980980361338
519,145,3.61606273790318
463,129,3.66132359209936
459,126,10.1698100022611
437,118,16.1924404293593
449,127,-3.33301880112611
441,126,-7.83018999773885
453,127,0.666981198873889
404,114,-2.7962443570917
413,115,2.70092683952103
426,120,-1.81321717741528
449,122,14.1811252158102
438,122,3.1811252158102
425,116,11.1980980361338
412,114,5.20375564290829
433,123,-5.32170358757706
425,119,0.689611625971986
459,126,10.1698100022611
449,125,3.67263880564841
473,127,20.6669811988739
530,146,11.1132339345159
408,115,-2.29907316047896
456,127,3.66698119887389
486,136,2.14152196838853
426,118,5.19244042935925
440,115,29.700926839521
442,125,-3.32736119435159
428,123,-10.3217035875771
431,122,-3.8188747841898
414,114,7.20375564290829
517,143,8.6217203446777
458,120,30.1867828225847
438,120,10.1867828225847
421,118,0.192440429359248
431,121,-0.316045980802537
459,128,3.16415239548662
439,124,-2.82453239096432
442,125,-3.32736119435159
427,118,6.19244042935925
478,133,4.65000837855032
526,147,3.61040513112865
470,133,-3.34999162144969
436,121,4.68395401919746
460,128,4.16415239548662
425,115,14.700926839521
511,143,2.6217203446777
441,128,-14.8358476045134
473,134,-3.85282042483695
425,114,18.2037556429083
485,138,-5.864135638386
512,143,3.6217203446777
499,134,22.147179575163
435,119,10.689611625972
411,114,4.20375564290829
431,120,3.18678282258472
469,130,6.1584947887121
475,133,1.65000837855032
459,127,6.66698119887389
406,134,-70.852820424837
415,117,-2.30473076725349
498,140,0.130206754839484
480,131,13.6556659853248
440,124,-1.82453239096432
416,112,16.2094132496828
471,130,8.1584947887121
482,134,5.14717957516305
467,127,14.6669811988739
448,125,2.67263880564841
473,133,-0.349991621449688
471,128,15.1641523954866
447,126,-1.83018999773885
417,116,3.19809803613377
425,121,-6.31604598080254
485,133,11.6500083785503
402,135,-78.3556492282242
448,125,2.67263880564841
454,122,19.1811252158102
410,114,3.2037556429083
510,140,12.1302067548395
489,137,1.63869316500126
438,123,-0.321703587577063
489,134,12.147179575163
451,120,23.1867828225847
454,125,8.67263880564841
454,128,-1.83584760451337
471,126,22.1698100022612
485,131,18.6556659853248
536,152,-3.90373888580766
456,121,24.6839540191975
446,126,-2.83018999773885
452,121,20.6839540191975
475,133,1.65000837855032
475,129,15.6613235920994
447,122,12.1811252158102
459,128,3.16415239548662
423,119,-1.31038837402801
518,143,9.6217203446777
432,120,4.18678282258472
439,120,11.1867828225847
450,124,8.17546760903567
496,130,33.1584947887121
543,149,13.6047475243541
498,135,17.6443507717758
448,124,6.17546760903567
451,124,9.17546760903567
433,120,5.18678282258472
537,151,0.599089917579606
454,123,15.6782964124229
443,122,8.1811252158102
431,118,10.1924404293592
478,127,25.6669811988739
490,137,2.63869316500126
485,134,8.14717957516305
460,129,0.661323592099364
440,122,5.1811252158102
460,127,7.66698119887389
549,156,-4.91505409935671
484,131,17.6556659853248
502,138,11.135864361614
461,128,5.16415239548662
457,121,25.6839540191975
507,142,2.12454914806496
467,125,21.6726388056484
440,119,15.689611625972
442,123,3.67829641242294
470,132,0.152837181937578
494,141,-7.37262204854778
460,123,21.6782964124229
454,126,5.16981000226115
459,127,6.66698119887389
485,132,15.1528371819376
445,119,20.689611625972
453,123,14.6782964124229
484,133,10.6500083785503
433,121,1.68395401919746
444,120,16.1867828225847
460,122,25.1811252158102
442,125,-3.32736119435159
425,132,-44.8471628180624
479,136,-4.85847803161147
533,148,7.10757632774139
492,137,4.63869316500126
492,133,18.6500083785503
450,126,1.16981000226115
429,118,8.19244042935925
505,138,14.135864361614
484,134,7.14717957516305
441,121,9.68395401919746
439,119,14.689611625972
447,127,-5.33301880112611
475,130,12.1584947887121
446,125,0.672638805648413
500,141,-1.37262204854778
516,146,-2.88676606548409
467,135,-13.3556492282242
490,137,2.63869316500126
426,119,1.68961162597199
443,118,22.1924404293593
417,116,3.19809803613377
489,136,5.14152196838853
479,131,12.6556659853248
442,125,-3.32736119435159
458,123,19.6782964124229
493,135,12.6443507717758
404,118,-16.8075595706407
433,125,-12.3273611943516
410,116,-3.80190196386623
381,108,-4.77927153676812
435,123,-3.32170358757706
397,111,0.712242053070084
410,116,-3.80190196386623
443,125,-2.32736119435159
569,160,1.07363068709425
394,110,1.21507085645734
408,116,-5.80190196386623
491,135,10.6443507717758
457,127,4.66698119887389
409,119,-15.310388374028
459,127,6.66698119887389
436,123,-2.32170358757706
399,113,-4.29341555370444
385,107,2.72355726661914
455,130,-7.8415052112879
400,114,-6.7962443570917
446,130,-16.8415052112879
448,126,-0.830189997738849
478,141,-23.3726220485478
440,122,5.1811252158102
536,144,24.1188915412904
411,116,-2.80190196386623
452,124,10.1754676090357
412,118,-8.80755957064075
518,144,6.11889154129043
398,111,1.71224205307008
468,128,12.1641523954866
417,116,3.19809803613377
429,119,4.68961162597199
438,123,-0.321703587577063
424,119,-0.310388374028015
419,119,-5.31038837402802
463,130,0.158494788712101
474,130,11.1584947887121
392,113,-11.2934155537044
429,122,-5.8188747841898
412,112,12.2094132496828
467,132,-2.84716281806242
409,136,-74.8584780316115
569,160,1.07363068709425
406,111,9.71224205307008
511,142,6.12454914806496
465,131,-1.34433401467516
392,109,2.71789965984461
445,126,-3.83018999773885
422,114,15.2037556429083
428,123,-10.3217035875771
572,154,25.0906035074178
432,124,-9.82453239096433
402,112,2.20941324968282
448,123,9.67829641242294
435,121,3.68395401919746
453,127,0.666981198873889
448,126,-0.830189997738849
449,127,-3.33301880112611
442,122,7.1811252158102
442,124,0.175467609035675
465,130,2.1584947887121
408,116,-5.80190196386623
392,111,-4.28775794692992
454,125,8.67263880564841
393,112,-6.79058675031718
393,114,-13.7962443570917
384,110,-8.78492914354266
379,108,-6.77927153676812
479,129,19.6613235920994
403,113,-0.293415553704442
414,114,7.20375564290829
447,135,-33.3556492282242
462,126,13.1698100022611
364,106,-14.7736139299936
448,123,9.67829641242294
380,111,-16.2877579469299
391,114,-15.7962443570917
368,106,-10.7736139299936
476,136,-7.85847803161147
378,106,-0.773613929993604
412,120,-15.8132171774153
405,113,1.70658444629556
384,109,-5.28210034015539
440,121,8.68395401919746
406,118,-14.8075595706407
409,114,2.2037556429083
519,147,-3.38959486887135
421,124,-20.8245323909643
448,130,-14.8415052112879
403,110,10.2150708564573
412,116,-1.80190196386623
508,144,-3.88110845870957
479,119,54.689611625972
390,110,-2.78492914354266
424,121,-7.31604598080254
458,131,-8.34433401467516
485,135,4.64435077177579
451,129,-8.33867640790063
414,120,-13.8132171774153
386,110,-6.78492914354266
398,114,-8.7962443570917
478,133,4.65000837855032
450,116,36.1980980361338
429,122,-5.8188747841898
443,124,1.17546760903568
418,120,-9.81321717741528
421,150,-111.898081279033
437,122,2.1811252158102
451,134,-25.852820424837
386,109,-3.28210034015539
412,117,-5.30473076725349
528,148,2.10757632774139
399,113,-4.29341555370444
434,119,9.68961162597199
444,129,-15.3386764079006
363,104,-8.76795632321907
452,118,31.1924404293593
401,117,-16.3047307672535
424,123,-14.3217035875771
410,118,-10.8075595706407
383,108,-2.77927153676812
459,122,24.1811252158102
402,116,-11.8019019638662
415,118,-5.80755957064075
407,118,-13.8075595706407
387,110,-5.78492914354266
463,131,-3.34433401467516
425,122,-9.8188747841898
402,115,-8.29907316047896
416,117,-1.30473076725349
393,111,-3.28775794692992
451,130,-11.8415052112879
430,124,-11.8245323909643
429,121,-2.31604598080254
437,121,5.68395401919746
402,112,2.20941324968282
458,130,-4.8415052112879
402,116,-11.8019019638662
415,116,1.19809803613377
427,119,2.68961162597199
447,124,5.17546760903567
404,112,4.20941324968282
407,117,-10.3047307672535
444,122,9.1811252158102
427,120,-0.813217177415276
454,129,-5.33867640790063
421,115,10.700926839521
418,118,-2.80755957064075
445,125,-0.327361194351587
461,128,5.16415239548662
537,149,7.60474752435413
534,145,18.6160627379032
462,131,-4.34433401467516
440,123,1.67829641242294
388,112,-11.7905867503172
411,118,-9.80755957064075
429,122,-5.8188747841898
450,128,-5.83584760451337
433,119,8.68961162597199
396,113,-7.29341555370444
410,115,-0.299073160478962
431,119,6.68961162597199
463,129,3.66132359209936
435,124,-6.82453239096433
403,114,-3.7962443570917
404,114,-2.7962443570917
429,123,-9.32170358757706
433,121,1.68395401919746
429,116,15.1980980361338
385,108,-0.779271536768124
398,108,12.2207284632319
489,135,8.64435077177579
418,120,-9.81321717741528
412,117,-5.30473076725349
398,115,-12.299073160479
408,111,11.7122420530701
495,138,4.135864361614
423,120,-4.81321717741528
424,117,6.69526923274651
390,107,7.72355726661914
402,112,2.20941324968282
476,132,6.15283718193758
408,112,8.20941324968282
403,118,-17.8075595706407
433,123,-5.32170358757706
425,117,7.69526923274651
393,112,-6.79058675031718
386,109,-3.28210034015539
410,113,6.70658444629556
415,116,1.19809803613377
510,149,-19.3952524756459
394,111,-2.28775794692992
410,116,-3.80190196386623
415,114,8.20375564290829
